L1A1-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
422,141,0,0,16,4,------12,12,1.0,------3,
425,142,1,1,16,4,------28,32,0.88,------4,
428,143,0,0,16,4,------12,12,1.0,------3,
431,144,1,1,16,4,------28,32,0.88,------4,
434,145,0,0,16,4,------12,12,1.0,------3,
437,146,1,1,16,4,------28,32,0.88,------4,
440,147,0,0,16,4,------12,12,1.0,------3,
443,148,1,1,16,4,------28,32,0.88,------4,
446,149,0,0,16,4,------12,12,1.0,------3,
449,150,1,1,16,4,------28,32,0.88,------4,
452,151,0,0,16,4,------12,12,1.0,------3,
455,152,1,1,16,4,------28,32,0.88,------4,
458,153,0,0,16,4,------12,12,1.0,------3,
461,154,1,1,16,4,------28,32,0.88,------4,
464,155,0,0,16,4,------12,12,1.0,------3,
467,156,1,1,16,4,------28,32,0.88,------4,
470,157,0,0,16,4,------12,12,1.0,------3,
473,158,1,1,16,4,------28,32,0.88,------4,
476,159,0,0,16,4,------12,12,1.0,------3,
479,160,1,1,16,4,------28,32,0.88,------4,
482,161,0,0,16,4,------12,12,1.0,------3,
485,162,1,1,16,4,------28,32,0.88,------4,
488,163,0,0,16,4,------12,12,1.0,------3,
491,164,1,1,16,4,------28,32,0.88,------4,
494,165,0,0,16,4,------12,12,1.0,------3,
497,166,1,1,16,4,------28,32,0.88,------4,
500,167,0,0,16,4,------12,12,1.0,------3,
503,168,1,1,16,4,------28,32,0.88,------4,
506,169,0,0,16,4,------12,12,1.0,------3,
