L0A15-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
442,148,1,0,16,49,------201,225,0.89,------48,
445,149,1,0,16,49,------185,225,0.82,------49,
448,150,1,0,20,49,------165,225,0.73,------34,
451,151,1,1,20,49,------185,289,0.64,------35,
454,152,1,1,28,49,------213,361,0.59,------36,
457,153,1,1,28,49,------241,441,0.55,------37,
460,154,1,1,32,49,------273,441,0.62,------38,
463,155,1,0,56,49,------217,441,0.49,------39,
466,156,1,0,28,49,------189,441,0.43,------40,
469,157,1,0,24,49,------165,441,0.37,------41,
472,158,1,0,24,49,------141,361,0.39,------42,
475,159,1,1,36,49,------177,441,0.4,------43,
478,160,1,1,44,49,------221,441,0.5,------44,
481,161,1,1,36,49,------257,441,0.58,------45,
484,162,1,1,28,49,------285,441,0.65,------46,
487,163,1,0,68,49,------217,441,0.49,------47,
490,164,1,0,16,49,------201,225,0.89,------48,
493,165,1,0,16,49,------185,225,0.82,------49,
496,166,1,0,20,49,------165,225,0.73,------34,
499,167,1,1,20,49,------185,289,0.64,------35,
502,168,1,1,28,49,------213,361,0.59,------36,
505,169,1,1,28,49,------241,441,0.55,------37,
508,170,1,1,32,49,------273,441,0.62,------38,
511,171,1,0,56,49,------217,441,0.49,------39,
514,172,1,0,28,49,------189,441,0.43,------40,
517,173,1,0,24,49,------165,441,0.37,------41,
520,174,1,0,24,49,------141,361,0.39,------42,
523,175,1,1,36,49,------177,441,0.4,------43,
526,176,1,1,44,49,------221,441,0.5,------44,
529,177,1,1,36,49,------257,441,0.58,------45,
532,178,1,1,28,49,------285,441,0.65,------46,
535,179,1,0,68,49,------217,441,0.49,------47,
538,180,1,0,16,49,------201,225,0.89,------48,
541,181,1,0,16,49,------185,225,0.82,------49,
544,182,1,0,20,49,------165,225,0.73,------34,
547,183,1,1,20,49,------185,289,0.64,------35,
550,184,1,1,28,49,------213,361,0.59,------36,
553,185,1,1,28,49,------241,441,0.55,------37,
556,186,1,1,32,49,------273,441,0.62,------38,
559,187,1,0,56,49,------217,441,0.49,------39,
562,188,1,0,28,49,------189,441,0.43,------40,
565,189,1,0,24,49,------165,441,0.37,------41,
568,190,1,0,24,49,------141,361,0.39,------42,
571,191,1,1,36,49,------177,441,0.4,------43,
574,192,1,1,44,49,------221,441,0.5,------44,
577,193,1,1,36,49,------257,441,0.58,------45,
580,194,1,1,28,49,------285,441,0.65,------46,
583,195,1,0,68,49,------217,441,0.49,------47,
586,196,1,0,16,49,------201,225,0.89,------48,
589,197,1,0,16,49,------185,225,0.82,------49,
592,198,1,0,20,49,------165,225,0.73,------34,
595,199,1,1,20,49,------185,289,0.64,------35,
598,200,1,1,28,49,------213,361,0.59,------36,
601,201,1,1,28,49,------241,441,0.55,------37,
604,202,1,1,32,49,------273,441,0.62,------38,
607,203,1,0,56,49,------217,441,0.49,------39,
610,204,1,0,28,49,------189,441,0.43,------40,
613,205,1,0,24,49,------165,441,0.37,------41,
616,206,1,0,24,49,------141,361,0.39,------42,
619,207,1,1,36,49,------177,441,0.4,------43,
622,208,1,1,44,49,------221,441,0.5,------44,
625,209,1,1,36,49,------257,441,0.58,------45,
628,210,1,1,28,49,------285,441,0.65,------46,
631,211,1,0,68,49,------217,441,0.49,------47,
634,212,1,0,16,49,------201,225,0.89,------48,
637,213,1,0,16,49,------185,225,0.82,------49,
640,214,1,0,20,49,------165,225,0.73,------34,
643,215,1,1,20,49,------185,289,0.64,------35,
646,216,1,1,28,49,------213,361,0.59,------36,
649,217,1,1,28,49,------241,441,0.55,------37,
652,218,1,1,32,49,------273,441,0.62,------38,
655,219,1,0,56,49,------217,441,0.49,------39,
658,220,1,0,28,49,------189,441,0.43,------40,
661,221,1,0,24,49,------165,441,0.37,------41,
664,222,1,0,24,49,------141,361,0.39,------42,
667,223,1,1,36,49,------177,441,0.4,------43,
670,224,1,1,44,49,------221,441,0.5,------44,
673,225,1,1,36,49,------257,441,0.58,------45,
676,226,1,1,28,49,------285,441,0.65,------46,
679,227,1,0,68,49,------217,441,0.49,------47,
682,228,1,0,16,49,------201,225,0.89,------48,
685,229,1,0,16,49,------185,225,0.82,------49,
688,230,1,0,20,49,------165,225,0.73,------34,
691,231,1,1,20,49,------185,289,0.64,------35,
694,232,1,1,28,49,------213,361,0.59,------36,
697,233,1,1,28,49,------241,441,0.55,------37,
700,234,1,1,32,49,------273,441,0.62,------38,
703,235,1,0,56,49,------217,441,0.49,------39,
706,236,1,0,28,49,------189,441,0.43,------40,
709,237,1,0,24,49,------165,441,0.37,------41,
712,238,1,0,24,49,------141,361,0.39,------42,
715,239,1,1,36,49,------177,441,0.4,------43,
718,240,1,1,44,49,------221,441,0.5,------44,
721,241,1,1,36,49,------257,441,0.58,------45,
724,242,1,1,28,49,------285,441,0.65,------46,
727,243,1,0,68,49,------217,441,0.49,------47,
730,244,1,0,16,49,------201,225,0.89,------48,
733,245,1,0,16,49,------185,225,0.82,------49,
736,246,1,0,20,49,------165,225,0.73,------34,
739,247,1,1,20,49,------185,289,0.64,------35,
742,248,1,1,28,49,------213,361,0.59,------36,
745,249,1,1,28,49,------241,441,0.55,------37,
748,250,1,1,32,49,------273,441,0.62,------38,
751,251,1,0,56,49,------217,441,0.49,------39,
754,252,1,0,28,49,------189,441,0.43,------40,
757,253,1,0,24,49,------165,441,0.37,------41,
760,254,1,0,24,49,------141,361,0.39,------42,
763,255,1,1,36,49,------177,441,0.4,------43,
766,256,1,1,44,49,------221,441,0.5,------44,
769,257,1,1,36,49,------257,441,0.58,------45,
772,258,1,1,28,49,------285,441,0.65,------46,
775,259,1,0,68,49,------217,441,0.49,------47,
778,260,1,0,16,49,------201,225,0.89,------48,
781,261,1,0,16,49,------185,225,0.82,------49,
784,262,1,0,20,49,------165,225,0.73,------34,
787,263,1,1,20,49,------185,289,0.64,------35,
790,264,1,1,28,49,------213,361,0.59,------36,
793,265,1,1,28,49,------241,441,0.55,------37,
796,266,1,1,32,49,------273,441,0.62,------38,
799,267,1,0,56,49,------217,441,0.49,------39,
802,268,1,0,28,49,------189,441,0.43,------40,
805,269,1,0,24,49,------165,441,0.37,------41,
808,270,1,0,24,49,------141,361,0.39,------42,
811,271,1,1,36,49,------177,441,0.4,------43,
814,272,1,1,44,49,------221,441,0.5,------44,
817,273,1,1,36,49,------257,441,0.58,------45,
820,274,1,1,28,49,------285,441,0.65,------46,
823,275,1,0,68,49,------217,441,0.49,------47,
826,276,1,0,16,49,------201,225,0.89,------48,
829,277,1,0,16,49,------185,225,0.82,------49,
832,278,1,0,20,49,------165,225,0.73,------34,
835,279,1,1,20,49,------185,289,0.64,------35,
838,280,1,1,28,49,------213,361,0.59,------36,
841,281,1,1,28,49,------241,441,0.55,------37,
844,282,1,1,32,49,------273,441,0.62,------38,
847,283,1,0,56,49,------217,441,0.49,------39,
850,284,1,0,28,49,------189,441,0.43,------40,
853,285,1,0,24,49,------165,441,0.37,------41,
856,286,1,0,24,49,------141,361,0.39,------42,
859,287,1,1,36,49,------177,441,0.4,------43,
862,288,1,1,44,49,------221,441,0.5,------44,
865,289,1,1,36,49,------257,441,0.58,------45,
868,290,1,1,28,49,------285,441,0.65,------46,
871,291,1,0,68,49,------217,441,0.49,------47,
874,292,1,0,16,49,------201,225,0.89,------48,
877,293,1,0,16,49,------185,225,0.82,------49,
880,294,1,0,20,49,------165,225,0.73,------34,
883,295,1,1,20,49,------185,289,0.64,------35,
886,296,1,1,28,49,------213,361,0.59,------36,
889,297,1,1,28,49,------241,441,0.55,------37,
892,298,1,1,32,49,------273,441,0.62,------38,
895,299,1,0,56,49,------217,441,0.49,------39,
898,300,1,0,28,49,------189,441,0.43,------40,
901,301,1,0,24,49,------165,441,0.37,------41,
904,302,1,0,24,49,------141,361,0.39,------42,
907,303,1,1,36,49,------177,441,0.4,------43,
910,304,1,1,44,49,------221,441,0.5,------44,
913,305,1,1,36,49,------257,441,0.58,------45,
916,306,1,1,28,49,------285,441,0.65,------46,
919,307,1,0,68,49,------217,441,0.49,------47,
922,308,1,0,16,49,------201,225,0.89,------48,
925,309,1,0,16,49,------185,225,0.82,------49,
928,310,1,0,20,49,------165,225,0.73,------34,
931,311,1,1,20,49,------185,289,0.64,------35,
934,312,1,1,28,49,------213,361,0.59,------36,
937,313,1,1,28,49,------241,441,0.55,------37,
940,314,1,1,32,49,------273,441,0.62,------38,
943,315,1,0,56,49,------217,441,0.49,------39,
946,316,1,0,28,49,------189,441,0.43,------40,
949,317,1,0,24,49,------165,441,0.37,------41,
952,318,1,0,24,49,------141,361,0.39,------42,
955,319,1,1,36,49,------177,441,0.4,------43,
958,320,1,1,44,49,------221,441,0.5,------44,
961,321,1,1,36,49,------257,441,0.58,------45,
964,322,1,1,28,49,------285,441,0.65,------46,
967,323,1,0,68,49,------217,441,0.49,------47,
970,324,1,0,16,49,------201,225,0.89,------48,
973,325,1,0,16,49,------185,225,0.82,------49,
976,326,1,0,20,49,------165,225,0.73,------34,
979,327,1,1,20,49,------185,289,0.64,------35,
982,328,1,1,28,49,------213,361,0.59,------36,
985,329,1,1,28,49,------241,441,0.55,------37,
988,330,1,1,32,49,------273,441,0.62,------38,
991,331,1,0,56,49,------217,441,0.49,------39,
994,332,1,0,28,49,------189,441,0.43,------40,
997,333,1,0,24,49,------165,441,0.37,------41,
1000,334,1,0,24,49,------141,361,0.39,------42,
1003,335,1,1,36,49,------177,441,0.4,------43,
1006,336,1,1,44,49,------221,441,0.5,------44,
1009,337,1,1,36,49,------257,441,0.58,------45,
