L1A1-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
422,141,0,1,0,3,------12,12,1.0,------3,
425,142,0,1,0,3,------12,12,1.0,------3,
428,143,0,1,0,3,------12,12,1.0,------3,
431,144,1,1,20,3,------32,32,1.0,------2,
434,145,1,0,0,3,------32,32,1.0,------2,
437,146,1,0,0,3,------32,32,1.0,------2,
440,147,1,0,0,3,------32,32,1.0,------2,
443,148,0,0,20,3,------12,12,1.0,------3,
446,149,0,1,0,3,------12,12,1.0,------3,
449,150,0,1,0,3,------12,12,1.0,------3,
452,151,0,1,0,3,------12,12,1.0,------3,
455,152,1,1,20,3,------32,32,1.0,------2,
458,153,1,0,0,3,------32,32,1.0,------2,
461,154,1,0,0,3,------32,32,1.0,------2,
464,155,1,0,0,3,------32,32,1.0,------2,
467,156,0,0,20,3,------12,12,1.0,------3,
470,157,0,1,0,3,------12,12,1.0,------3,
473,158,0,1,0,3,------12,12,1.0,------3,
476,159,0,1,0,3,------12,12,1.0,------3,
479,160,1,1,20,3,------32,32,1.0,------2,
482,161,1,0,0,3,------32,32,1.0,------2,
485,162,1,0,0,3,------32,32,1.0,------2,
488,163,1,0,0,3,------32,32,1.0,------2,
491,164,0,0,20,3,------12,12,1.0,------3,
494,165,0,1,0,3,------12,12,1.0,------3,
497,166,0,1,0,3,------12,12,1.0,------3,
500,167,0,1,0,3,------12,12,1.0,------3,
503,168,1,1,20,3,------32,32,1.0,------2,
506,169,1,0,0,3,------32,32,1.0,------2,
509,170,1,0,0,3,------32,32,1.0,------2,
512,171,1,0,0,3,------32,32,1.0,------2,
515,172,0,0,20,3,------12,12,1.0,------3,
518,173,0,1,0,3,------12,12,1.0,------3,
521,174,0,1,0,3,------12,12,1.0,------3,
524,175,0,1,0,3,------12,12,1.0,------3,
527,176,1,1,20,3,------32,32,1.0,------2,
530,177,1,0,0,3,------32,32,1.0,------2,
