L0A4-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
442,148,0,1,12,19,------21,49,0.43,------3,
445,149,0,1,8,19,------29,81,0.36,------4,
448,150,0,1,12,19,------41,121,0.34,------5,
451,151,1,1,12,19,------53,169,0.31,------6,
454,152,1,1,36,19,------89,225,0.4,------7,
457,153,1,1,28,19,------117,289,0.4,------10,
460,154,1,1,12,19,------129,361,0.36,------11,
463,155,1,0,40,19,------89,289,0.31,------12,
466,156,1,0,28,19,------61,121,0.5,------13,
469,157,0,0,20,19,------41,81,0.51,------14,
472,158,1,1,4,19,------45,121,0.37,------15,
475,159,1,1,12,19,------57,169,0.34,------16,
478,160,1,1,12,19,------69,225,0.31,------17,
481,161,0,0,40,19,------29,121,0.24,------18,
484,162,0,0,16,19,------13,25,0.52,------19,
487,163,0,0,8,19,------5,9,0.56,------1,
490,164,0,1,4,19,------9,25,0.36,------2,
493,165,0,1,12,19,------21,49,0.43,------3,
496,166,0,1,8,19,------29,81,0.36,------4,
499,167,0,1,12,19,------41,121,0.34,------5,
502,168,1,1,12,19,------53,169,0.31,------6,
505,169,1,1,36,19,------89,225,0.4,------7,
508,170,0,0,60,19,------29,169,0.17,------8,
511,171,0,0,24,19,------5,9,0.56,------1,
514,172,0,0,4,19,------1,1,1.0,------9,
517,173,0,1,4,19,------5,9,0.56,------1,
520,174,0,1,4,19,------9,25,0.36,------2,
523,175,0,1,12,19,------21,49,0.43,------3,
526,176,0,1,8,19,------29,81,0.36,------4,
529,177,0,1,12,19,------41,121,0.34,------5,
532,178,1,1,12,19,------53,169,0.31,------6,
535,179,1,1,36,19,------89,225,0.4,------7,
538,180,1,1,28,19,------117,289,0.4,------10,
541,181,1,1,12,19,------129,361,0.36,------11,
544,182,1,0,40,19,------89,289,0.31,------12,
547,183,1,0,28,19,------61,121,0.5,------13,
550,184,0,0,20,19,------41,81,0.51,------14,
553,185,1,1,4,19,------45,121,0.37,------15,
556,186,1,1,12,19,------57,169,0.34,------16,
559,187,1,1,12,19,------69,225,0.31,------17,
562,188,0,0,40,19,------29,121,0.24,------18,
565,189,0,0,16,19,------13,25,0.52,------19,
568,190,0,0,8,19,------5,9,0.56,------1,
571,191,0,1,4,19,------9,25,0.36,------2,
574,192,0,1,12,19,------21,49,0.43,------3,
577,193,0,1,8,19,------29,81,0.36,------4,
580,194,0,1,12,19,------41,121,0.34,------5,
583,195,1,1,12,19,------53,169,0.31,------6,
586,196,1,1,36,19,------89,225,0.4,------7,
589,197,0,0,60,19,------29,169,0.17,------8,
592,198,0,0,24,19,------5,9,0.56,------1,
595,199,0,0,4,19,------1,1,1.0,------9,
598,200,0,1,4,19,------5,9,0.56,------1,
601,201,0,1,4,19,------9,25,0.36,------2,
604,202,0,1,12,19,------21,49,0.43,------3,
607,203,0,1,8,19,------29,81,0.36,------4,
610,204,0,1,12,19,------41,121,0.34,------5,
613,205,1,1,12,19,------53,169,0.31,------6,
616,206,1,1,36,19,------89,225,0.4,------7,
619,207,1,1,28,19,------117,289,0.4,------10,
622,208,1,1,12,19,------129,361,0.36,------11,
625,209,1,0,40,19,------89,289,0.31,------12,
628,210,1,0,28,19,------61,121,0.5,------13,
631,211,0,0,20,19,------41,81,0.51,------14,
634,212,1,1,4,19,------45,121,0.37,------15,
637,213,1,1,12,19,------57,169,0.34,------16,
640,214,1,1,12,19,------69,225,0.31,------17,
643,215,0,0,40,19,------29,121,0.24,------18,
646,216,0,0,16,19,------13,25,0.52,------19,
649,217,0,0,8,19,------5,9,0.56,------1,
652,218,0,1,4,19,------9,25,0.36,------2,
655,219,0,1,12,19,------21,49,0.43,------3,
658,220,0,1,8,19,------29,81,0.36,------4,
661,221,0,1,12,19,------41,121,0.34,------5,
664,222,1,1,12,19,------53,169,0.31,------6,
667,223,1,1,36,19,------89,225,0.4,------7,
670,224,0,0,60,19,------29,169,0.17,------8,
673,225,0,0,24,19,------5,9,0.56,------1,
676,226,0,0,4,19,------1,1,1.0,------9,
679,227,0,1,4,19,------5,9,0.56,------1,
682,228,0,1,4,19,------9,25,0.36,------2,
685,229,0,1,12,19,------21,49,0.43,------3,
688,230,0,1,8,19,------29,81,0.36,------4,
691,231,0,1,12,19,------41,121,0.34,------5,
694,232,1,1,12,19,------53,169,0.31,------6,
697,233,1,1,36,19,------89,225,0.4,------7,
700,234,1,1,28,19,------117,289,0.4,------10,
703,235,1,1,12,19,------129,361,0.36,------11,
706,236,1,0,40,19,------89,289,0.31,------12,
709,237,1,0,28,19,------61,121,0.5,------13,
712,238,0,0,20,19,------41,81,0.51,------14,
715,239,1,1,4,19,------45,121,0.37,------15,
718,240,1,1,12,19,------57,169,0.34,------16,
721,241,1,1,12,19,------69,225,0.31,------17,
724,242,0,0,40,19,------29,121,0.24,------18,
727,243,0,0,16,19,------13,25,0.52,------19,
730,244,0,0,8,19,------5,9,0.56,------1,
733,245,0,1,4,19,------9,25,0.36,------2,
736,246,0,1,12,19,------21,49,0.43,------3,
739,247,0,1,8,19,------29,81,0.36,------4,
742,248,0,1,12,19,------41,121,0.34,------5,
745,249,1,1,12,19,------53,169,0.31,------6,
748,250,1,1,36,19,------89,225,0.4,------7,
751,251,0,0,60,19,------29,169,0.17,------8,
754,252,0,0,24,19,------5,9,0.56,------1,
757,253,0,0,4,19,------1,1,1.0,------9,
760,254,0,1,4,19,------5,9,0.56,------1,
763,255,0,1,4,19,------9,25,0.36,------2,
766,256,0,1,12,19,------21,49,0.43,------3,
769,257,0,1,8,19,------29,81,0.36,------4,
772,258,0,1,12,19,------41,121,0.34,------5,
775,259,1,1,12,19,------53,169,0.31,------6,
778,260,1,1,36,19,------89,225,0.4,------7,
781,261,1,1,28,19,------117,289,0.4,------10,
784,262,1,1,12,19,------129,361,0.36,------11,
787,263,1,0,40,19,------89,289,0.31,------12,
790,264,1,0,28,19,------61,121,0.5,------13,
793,265,0,0,20,19,------41,81,0.51,------14,
796,266,1,1,4,19,------45,121,0.37,------15,
799,267,1,1,12,19,------57,169,0.34,------16,
802,268,1,1,12,19,------69,225,0.31,------17,
805,269,0,0,40,19,------29,121,0.24,------18,
808,270,0,0,16,19,------13,25,0.52,------19,
811,271,0,0,8,19,------5,9,0.56,------1,
814,272,0,1,4,19,------9,25,0.36,------2,
817,273,0,1,12,19,------21,49,0.43,------3,
820,274,0,1,8,19,------29,81,0.36,------4,
823,275,0,1,12,19,------41,121,0.34,------5,
826,276,1,1,12,19,------53,169,0.31,------6,
829,277,1,1,36,19,------89,225,0.4,------7,
832,278,0,0,60,19,------29,169,0.17,------8,
835,279,0,0,24,19,------5,9,0.56,------1,
838,280,0,0,4,19,------1,1,1.0,------9,
841,281,0,1,4,19,------5,9,0.56,------1,
844,282,0,1,4,19,------9,25,0.36,------2,
847,283,0,1,12,19,------21,49,0.43,------3,
850,284,0,1,8,19,------29,81,0.36,------4,
853,285,0,1,12,19,------41,121,0.34,------5,
856,286,1,1,12,19,------53,169,0.31,------6,
859,287,1,1,36,19,------89,225,0.4,------7,
862,288,1,1,28,19,------117,289,0.4,------10,
865,289,1,1,12,19,------129,361,0.36,------11,
868,290,1,0,40,19,------89,289,0.31,------12,
871,291,1,0,28,19,------61,121,0.5,------13,
874,292,0,0,20,19,------41,81,0.51,------14,
877,293,1,1,4,19,------45,121,0.37,------15,
880,294,1,1,12,19,------57,169,0.34,------16,
883,295,1,1,12,19,------69,225,0.31,------17,
886,296,0,0,40,19,------29,121,0.24,------18,
889,297,0,0,16,19,------13,25,0.52,------19,
892,298,0,0,8,19,------5,9,0.56,------1,
895,299,0,1,4,19,------9,25,0.36,------2,
898,300,0,1,12,19,------21,49,0.43,------3,
901,301,0,1,8,19,------29,81,0.36,------4,
904,302,0,1,12,19,------41,121,0.34,------5,
907,303,1,1,12,19,------53,169,0.31,------6,
910,304,1,1,36,19,------89,225,0.4,------7,
913,305,0,0,60,19,------29,169,0.17,------8,
916,306,0,0,24,19,------5,9,0.56,------1,
919,307,0,0,4,19,------1,1,1.0,------9,
922,308,0,1,4,19,------5,9,0.56,------1,
925,309,0,1,4,19,------9,25,0.36,------2,
928,310,0,1,12,19,------21,49,0.43,------3,
931,311,0,1,8,19,------29,81,0.36,------4,
934,312,0,1,12,19,------41,121,0.34,------5,
937,313,1,1,12,19,------53,169,0.31,------6,
940,314,1,1,36,19,------89,225,0.4,------7,
943,315,1,1,28,19,------117,289,0.4,------10,
946,316,1,1,12,19,------129,361,0.36,------11,
949,317,1,0,40,19,------89,289,0.31,------12,
952,318,1,0,28,19,------61,121,0.5,------13,
955,319,0,0,20,19,------41,81,0.51,------14,
958,320,1,1,4,19,------45,121,0.37,------15,
961,321,1,1,12,19,------57,169,0.34,------16,
964,322,1,1,12,19,------69,225,0.31,------17,
967,323,0,0,40,19,------29,121,0.24,------18,
970,324,0,0,16,19,------13,25,0.52,------19,
973,325,0,0,8,19,------5,9,0.56,------1,
976,326,0,1,4,19,------9,25,0.36,------2,
979,327,0,1,12,19,------21,49,0.43,------3,
982,328,0,1,8,19,------29,81,0.36,------4,
985,329,0,1,12,19,------41,121,0.34,------5,
988,330,1,1,12,19,------53,169,0.31,------6,
991,331,1,1,36,19,------89,225,0.4,------7,
994,332,0,0,60,19,------29,169,0.17,------8,
997,333,0,0,24,19,------5,9,0.56,------1,
1000,334,0,0,4,19,------1,1,1.0,------9,
1003,335,0,1,4,19,------5,9,0.56,------1,
1006,336,0,1,4,19,------9,25,0.36,------2,
1009,337,0,1,12,19,------21,49,0.43,------3,
1012,338,0,1,8,19,------29,81,0.36,------4,
1015,339,0,1,12,19,------41,121,0.34,------5,
1018,340,1,1,12,19,------53,169,0.31,------6,
1021,341,1,1,36,19,------89,225,0.4,------7,
1024,342,1,1,28,19,------117,289,0.4,------10,
1027,343,1,1,12,19,------129,361,0.36,------11,
1030,344,1,0,40,19,------89,289,0.31,------12,
1033,345,1,0,28,19,------61,121,0.5,------13,
1036,346,0,0,20,19,------41,81,0.51,------14,
1039,347,1,1,4,19,------45,121,0.37,------15,
1042,348,1,1,12,19,------57,169,0.34,------16,
1045,349,1,1,12,19,------69,225,0.31,------17,
1048,350,0,0,40,19,------29,121,0.24,------18,
1051,351,0,0,16,19,------13,25,0.52,------19,
1054,352,0,0,8,19,------5,9,0.56,------1,
1057,353,0,1,4,19,------9,25,0.36,------2,
1060,354,0,1,12,19,------21,49,0.43,------3,
1063,355,0,1,8,19,------29,81,0.36,------4,
1066,356,0,1,12,19,------41,121,0.34,------5,
1069,357,1,1,12,19,------53,169,0.31,------6,
1072,358,1,1,36,19,------89,225,0.4,------7,
1075,359,0,0,60,19,------29,169,0.17,------8,
1078,360,0,0,24,19,------5,9,0.56,------1,
1081,361,0,0,4,19,------1,1,1.0,------9,
1084,362,0,1,4,19,------5,9,0.56,------1,
1087,363,0,1,4,19,------9,25,0.36,------2,
1090,364,0,1,12,19,------21,49,0.43,------3,
1093,365,0,1,8,19,------29,81,0.36,------4,
1096,366,0,1,12,19,------41,121,0.34,------5,
1099,367,1,1,12,19,------53,169,0.31,------6,
1102,368,1,1,36,19,------89,225,0.4,------7,
1105,369,1,1,28,19,------117,289,0.4,------10,
1108,370,1,1,12,19,------129,361,0.36,------11,
1111,371,1,0,40,19,------89,289,0.31,------12,
1114,372,1,0,28,19,------61,121,0.5,------13,
1117,373,0,0,20,19,------41,81,0.51,------14,
1120,374,1,1,4,19,------45,121,0.37,------15,
1123,375,1,1,12,19,------57,169,0.34,------16,
1126,376,1,1,12,19,------69,225,0.31,------17,
1129,377,0,0,40,19,------29,121,0.24,------18,
1132,378,0,0,16,19,------13,25,0.52,------19,
1135,379,0,0,8,19,------5,9,0.56,------1,
1138,380,0,1,4,19,------9,25,0.36,------2,
1141,381,0,1,12,19,------21,49,0.43,------3,
1144,382,0,1,8,19,------29,81,0.36,------4,
1147,383,0,1,12,19,------41,121,0.34,------5,
1150,384,1,1,12,19,------53,169,0.31,------6,
1153,385,1,1,36,19,------89,225,0.4,------7,
1156,386,0,0,60,19,------29,169,0.17,------8,
1159,387,0,0,24,19,------5,9,0.56,------1,
1162,388,0,0,4,19,------1,1,1.0,------9,
1165,389,0,1,4,19,------5,9,0.56,------1,
1168,390,0,1,4,19,------9,25,0.36,------2,
1171,391,0,1,12,19,------21,49,0.43,------3,
1174,392,0,1,8,19,------29,81,0.36,------4,
1177,393,0,1,12,19,------41,121,0.34,------5,
1180,394,1,1,12,19,------53,169,0.31,------6,
1183,395,1,1,36,19,------89,225,0.4,------7,
1186,396,1,1,28,19,------117,289,0.4,------10,
1189,397,1,1,12,19,------129,361,0.36,------11,
1192,398,1,0,40,19,------89,289,0.31,------12,
1195,399,1,0,28,19,------61,121,0.5,------13,
1198,400,0,0,20,19,------41,81,0.51,------14,
1201,401,1,1,4,19,------45,121,0.37,------15,
1204,402,1,1,12,19,------57,169,0.34,------16,
1207,403,1,1,12,19,------69,225,0.31,------17,
1210,404,0,0,40,19,------29,121,0.24,------18,
1213,405,0,0,16,19,------13,25,0.52,------19,
1216,406,0,0,8,19,------5,9,0.56,------1,
1219,407,0,1,4,19,------9,25,0.36,------2,
1222,408,0,1,12,19,------21,49,0.43,------3,
1225,409,0,1,8,19,------29,81,0.36,------4,
1228,410,0,1,12,19,------41,121,0.34,------5,
1231,411,1,1,12,19,------53,169,0.31,------6,
1234,412,1,1,36,19,------89,225,0.4,------7,
1237,413,0,0,60,19,------29,169,0.17,------8,
1240,414,0,0,24,19,------5,9,0.56,------1,
1243,415,0,0,4,19,------1,1,1.0,------9,
1246,416,0,1,4,19,------5,9,0.56,------1,
1249,417,0,1,4,19,------9,25,0.36,------2,
1252,418,0,1,12,19,------21,49,0.43,------3,
1255,419,0,1,8,19,------29,81,0.36,------4,
1258,420,0,1,12,19,------41,121,0.34,------5,
1261,421,1,1,12,19,------53,169,0.31,------6,
1264,422,1,1,36,19,------89,225,0.4,------7,
1267,423,1,1,28,19,------117,289,0.4,------10,
1270,424,1,1,12,19,------129,361,0.36,------11,
1273,425,1,0,40,19,------89,289,0.31,------12,
1276,426,1,0,28,19,------61,121,0.5,------13,
1279,427,0,0,20,19,------41,81,0.51,------14,
1282,428,1,1,4,19,------45,121,0.37,------15,
1285,429,1,1,12,19,------57,169,0.34,------16,
1288,430,1,1,12,19,------69,225,0.31,------17,
1291,431,0,0,40,19,------29,121,0.24,------18,
1294,432,0,0,16,19,------13,25,0.52,------19,
1297,433,0,0,8,19,------5,9,0.56,------1,
1300,434,0,1,4,19,------9,25,0.36,------2,
1303,435,0,1,12,19,------21,49,0.43,------3,
1306,436,0,1,8,19,------29,81,0.36,------4,
1309,437,0,1,12,19,------41,121,0.34,------5,
1312,438,1,1,12,19,------53,169,0.31,------6,
1315,439,1,1,36,19,------89,225,0.4,------7,
1318,440,0,0,60,19,------29,169,0.17,------8,
1321,441,0,0,24,19,------5,9,0.56,------1,
1324,442,0,0,4,19,------1,1,1.0,------9,
1327,443,0,1,4,19,------5,9,0.56,------1,
1330,444,0,1,4,19,------9,25,0.36,------2,
1333,445,0,1,12,19,------21,49,0.43,------3,
1336,446,0,1,8,19,------29,81,0.36,------4,
1339,447,0,1,12,19,------41,121,0.34,------5,
1342,448,1,1,12,19,------53,169,0.31,------6,
1345,449,1,1,36,19,------89,225,0.4,------7,
1348,450,1,1,28,19,------117,289,0.4,------10,
1351,451,1,1,12,19,------129,361,0.36,------11,
1354,452,1,0,40,19,------89,289,0.31,------12,
1357,453,1,0,28,19,------61,121,0.5,------13,
1360,454,0,0,20,19,------41,81,0.51,------14,
1363,455,1,1,4,19,------45,121,0.37,------15,
1366,456,1,1,12,19,------57,169,0.34,------16,
1369,457,1,1,12,19,------69,225,0.31,------17,
1372,458,0,0,40,19,------29,121,0.24,------18,
1375,459,0,0,16,19,------13,25,0.52,------19,
1378,460,0,0,8,19,------5,9,0.56,------1,
1381,461,0,1,4,19,------9,25,0.36,------2,
1384,462,0,1,12,19,------21,49,0.43,------3,
1387,463,0,1,8,19,------29,81,0.36,------4,
1390,464,0,1,12,19,------41,121,0.34,------5,
1393,465,1,1,12,19,------53,169,0.31,------6,
1396,466,1,1,36,19,------89,225,0.4,------7,
1399,467,0,0,60,19,------29,169,0.17,------8,
1402,468,0,0,24,19,------5,9,0.56,------1,
1405,469,0,0,4,19,------1,1,1.0,------9,
1408,470,0,1,4,19,------5,9,0.56,------1,
1411,471,0,1,4,19,------9,25,0.36,------2,
1414,472,0,1,12,19,------21,49,0.43,------3,
1417,473,0,1,8,19,------29,81,0.36,------4,
1420,474,0,1,12,19,------41,121,0.34,------5,
1423,475,1,1,12,19,------53,169,0.31,------6,
1426,476,1,1,36,19,------89,225,0.4,------7,
1429,477,1,1,28,19,------117,289,0.4,------10,
1432,478,1,1,12,19,------129,361,0.36,------11,
1435,479,1,0,40,19,------89,289,0.31,------12,
1438,480,1,0,28,19,------61,121,0.5,------13,
1441,481,0,0,20,19,------41,81,0.51,------14,
1444,482,1,1,4,19,------45,121,0.37,------15,
1447,483,1,1,12,19,------57,169,0.34,------16,
1450,484,1,1,12,19,------69,225,0.31,------17,
1453,485,0,0,40,19,------29,121,0.24,------18,
1456,486,0,0,16,19,------13,25,0.52,------19,
1459,487,0,0,8,19,------5,9,0.56,------1,
1462,488,0,1,4,19,------9,25,0.36,------2,
1465,489,0,1,12,19,------21,49,0.43,------3,
1468,490,0,1,8,19,------29,81,0.36,------4,
1471,491,0,1,12,19,------41,121,0.34,------5,
1474,492,1,1,12,19,------53,169,0.31,------6,
1477,493,1,1,36,19,------89,225,0.4,------7,
1480,494,0,0,60,19,------29,169,0.17,------8,
1483,495,0,0,24,19,------5,9,0.56,------1,
1486,496,0,0,4,19,------1,1,1.0,------9,
1489,497,0,1,4,19,------5,9,0.56,------1,
1492,498,0,1,4,19,------9,25,0.36,------2,
1495,499,0,1,12,19,------21,49,0.43,------3,
1498,500,0,1,8,19,------29,81,0.36,------4,
1501,501,0,1,12,19,------41,121,0.34,------5,
1504,502,1,1,12,19,------53,169,0.31,------6,
1507,503,1,1,36,19,------89,225,0.4,------7,
1510,504,1,1,28,19,------117,289,0.4,------10,
1513,505,1,1,12,19,------129,361,0.36,------11,
1516,506,1,0,40,19,------89,289,0.31,------12,
1519,507,1,0,28,19,------61,121,0.5,------13,
1522,508,0,0,20,19,------41,81,0.51,------14,
1525,509,1,1,4,19,------45,121,0.37,------15,
1528,510,1,1,12,19,------57,169,0.34,------16,
1531,511,1,1,12,19,------69,225,0.31,------17,
1534,512,0,0,40,19,------29,121,0.24,------18,
1537,513,0,0,16,19,------13,25,0.52,------19,
1540,514,0,0,8,19,------5,9,0.56,------1,
1543,515,0,1,4,19,------9,25,0.36,------2,
1546,516,0,1,12,19,------21,49,0.43,------3,
1549,517,0,1,8,19,------29,81,0.36,------4,
1552,518,0,1,12,19,------41,121,0.34,------5,
1555,519,1,1,12,19,------53,169,0.31,------6,
1558,520,1,1,36,19,------89,225,0.4,------7,
1561,521,0,0,60,19,------29,169,0.17,------8,
1564,522,0,0,24,19,------5,9,0.56,------1,
1567,523,0,0,4,19,------1,1,1.0,------9,
1570,524,0,1,4,19,------5,9,0.56,------1,
1573,525,0,1,4,19,------9,25,0.36,------2,
1576,526,0,1,12,19,------21,49,0.43,------3,
1579,527,0,1,8,19,------29,81,0.36,------4,
1582,528,0,1,12,19,------41,121,0.34,------5,
1585,529,1,1,12,19,------53,169,0.31,------6,
1588,530,1,1,36,19,------89,225,0.4,------7,
1591,531,1,1,28,19,------117,289,0.4,------10,
1594,532,1,1,12,19,------129,361,0.36,------11,
1597,533,1,0,40,19,------89,289,0.31,------12,
1600,534,1,0,28,19,------61,121,0.5,------13,
1603,535,0,0,20,19,------41,81,0.51,------14,
1606,536,1,1,4,19,------45,121,0.37,------15,
1609,537,1,1,12,19,------57,169,0.34,------16,
1612,538,1,1,12,19,------69,225,0.31,------17,
1615,539,0,0,40,19,------29,121,0.24,------18,
1618,540,0,0,16,19,------13,25,0.52,------19,
1621,541,0,0,8,19,------5,9,0.56,------1,
1624,542,0,1,4,19,------9,25,0.36,------2,
1627,543,0,1,12,19,------21,49,0.43,------3,
1630,544,0,1,8,19,------29,81,0.36,------4,
