L0A17-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
442,148,0,0,52,13,------13,169,0.08,------12,
445,149,1,1,52,13,------65,225,0.29,------13,
448,150,0,0,52,13,------13,169,0.08,------12,
451,151,1,1,52,13,------65,225,0.29,------13,
454,152,0,0,52,13,------13,169,0.08,------12,
457,153,1,1,52,13,------65,225,0.29,------13,
460,154,0,0,52,13,------13,169,0.08,------12,
463,155,1,1,52,13,------65,225,0.29,------13,
466,156,0,0,52,13,------13,169,0.08,------12,
469,157,1,1,52,13,------65,225,0.29,------13,
472,158,0,0,52,13,------13,169,0.08,------12,
475,159,1,1,52,13,------65,225,0.29,------13,
478,160,0,0,52,13,------13,169,0.08,------12,
481,161,1,1,52,13,------65,225,0.29,------13,
484,162,0,0,52,13,------13,169,0.08,------12,
487,163,1,1,52,13,------65,225,0.29,------13,
490,164,0,0,52,13,------13,169,0.08,------12,
493,165,1,1,52,13,------65,225,0.29,------13,
496,166,0,0,52,13,------13,169,0.08,------12,
499,167,1,1,52,13,------65,225,0.29,------13,
502,168,0,0,52,13,------13,169,0.08,------12,
505,169,1,1,52,13,------65,225,0.29,------13,
