L2A0-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
219,73,1,1,1,2,------1,0,2.1474836E7,------2,
222,74,0,1,1,2,------0,0,0.0,------1,
225,75,1,1,1,2,------1,0,2.1474836E7,------2,
228,76,0,1,1,2,------0,0,0.0,------1,
231,77,1,1,1,2,------1,0,2.1474836E7,------2,
234,78,0,1,1,2,------0,0,0.0,------1,
237,79,1,1,1,2,------1,0,2.1474836E7,------2,
240,80,0,1,1,2,------0,0,0.0,------1,
243,81,1,1,1,2,------1,0,2.1474836E7,------2,
246,82,0,1,1,2,------0,0,0.0,------1,
249,83,1,1,1,2,------1,0,2.1474836E7,------2,
252,84,0,1,1,2,------0,0,0.0,------1,
255,85,1,1,1,2,------1,0,2.1474836E7,------2,
258,86,0,1,1,2,------0,0,0.0,------1,
261,87,1,1,1,2,------1,0,2.1474836E7,------2,
264,88,0,1,1,2,------0,0,0.0,------1,
267,89,1,1,1,2,------1,0,2.1474836E7,------2,
270,90,0,1,1,2,------0,0,0.0,------1,
273,91,1,1,1,2,------1,0,2.1474836E7,------2,
276,92,0,1,1,2,------0,0,0.0,------1,
279,93,1,1,1,2,------1,0,2.1474836E7,------2,
282,94,0,1,1,2,------0,0,0.0,------1,
285,95,1,1,1,2,------1,0,2.1474836E7,------2,
288,96,0,1,1,2,------0,0,0.0,------1,
291,97,1,1,1,2,------1,0,2.1474836E7,------2,
294,98,0,1,1,2,------0,0,0.0,------1,
297,99,1,1,1,2,------1,0,2.1474836E7,------2,
300,100,0,1,1,2,------0,0,0.0,------1,
303,101,1,1,1,2,------1,0,2.1474836E7,------2,
306,102,0,1,1,2,------0,0,0.0,------1,
309,103,1,1,1,2,------1,0,2.1474836E7,------2,
312,104,0,1,1,2,------0,0,0.0,------1,
315,105,1,1,1,2,------1,0,2.1474836E7,------2,
318,106,0,1,1,2,------0,0,0.0,------1,
321,107,1,1,1,2,------1,0,2.1474836E7,------2,
324,108,0,1,1,2,------0,0,0.0,------1,
327,109,1,1,1,2,------1,0,2.1474836E7,------2,
330,110,0,1,1,2,------0,0,0.0,------1,
333,111,1,1,1,2,------1,0,2.1474836E7,------2,
336,112,0,1,1,2,------0,0,0.0,------1,
339,113,1,1,1,2,------1,0,2.1474836E7,------2,
342,114,0,1,1,2,------0,0,0.0,------1,
345,115,1,1,1,2,------1,0,2.1474836E7,------2,
348,116,0,1,1,2,------0,0,0.0,------1,
351,117,1,1,1,2,------1,0,2.1474836E7,------2,
354,118,0,1,1,2,------0,0,0.0,------1,
357,119,1,1,1,2,------1,0,2.1474836E7,------2,
360,120,0,1,1,2,------0,0,0.0,------1,
363,121,1,1,1,2,------1,0,2.1474836E7,------2,
366,122,0,1,1,2,------0,0,0.0,------1,
369,123,1,1,1,2,------1,0,2.1474836E7,------2,
372,124,0,1,1,2,------0,0,0.0,------1,
375,125,1,1,1,2,------1,0,2.1474836E7,------2,
378,126,0,1,1,2,------0,0,0.0,------1,
381,127,1,1,1,2,------1,0,2.1474836E7,------2,
384,128,0,1,1,2,------0,0,0.0,------1,
387,129,1,1,1,2,------1,0,2.1474836E7,------2,
390,130,0,1,1,2,------0,0,0.0,------1,
393,131,1,1,1,2,------1,0,2.1474836E7,------2,
396,132,0,1,1,2,------0,0,0.0,------1,
399,133,1,1,1,2,------1,0,2.1474836E7,------2,
402,134,0,1,1,2,------0,0,0.0,------1,
405,135,1,1,1,2,------1,0,2.1474836E7,------2,
408,136,0,1,1,2,------0,0,0.0,------1,
411,137,1,1,1,2,------1,0,2.1474836E7,------2,
414,138,0,1,1,2,------0,0,0.0,------1,
417,139,1,1,1,2,------1,0,2.1474836E7,------2,
420,140,0,1,1,2,------0,0,0.0,------1,
423,141,1,1,1,2,------1,0,2.1474836E7,------2,
426,142,0,1,1,2,------0,0,0.0,------1,
429,143,1,1,1,2,------1,0,2.1474836E7,------2,
432,144,0,1,1,2,------0,0,0.0,------1,
435,145,1,1,1,2,------1,0,2.1474836E7,------2,
438,146,0,1,1,2,------0,0,0.0,------1,
441,147,1,1,1,2,------1,0,2.1474836E7,------2,
444,148,0,1,1,2,------0,0,0.0,------1,
447,149,1,1,1,2,------1,0,2.1474836E7,------2,
450,150,0,1,1,2,------0,0,0.0,------1,
453,151,1,1,1,2,------1,0,2.1474836E7,------2,
456,152,0,1,1,2,------0,0,0.0,------1,
459,153,1,1,1,2,------1,0,2.1474836E7,------2,
462,154,0,1,1,2,------0,0,0.0,------1,
465,155,1,1,1,2,------1,0,2.1474836E7,------2,
468,156,0,1,1,2,------0,0,0.0,------1,
471,157,1,1,1,2,------1,0,2.1474836E7,------2,
474,158,0,1,1,2,------0,0,0.0,------1,
477,159,1,1,1,2,------1,0,2.1474836E7,------2,
480,160,0,1,1,2,------0,0,0.0,------1,
483,161,1,1,1,2,------1,0,2.1474836E7,------2,
486,162,0,1,1,2,------0,0,0.0,------1,
489,163,1,1,1,2,------1,0,2.1474836E7,------2,
492,164,0,1,1,2,------0,0,0.0,------1,
495,165,1,1,1,2,------1,0,2.1474836E7,------2,
498,166,0,1,1,2,------0,0,0.0,------1,
501,167,1,1,1,2,------1,0,2.1474836E7,------2,
504,168,0,1,1,2,------0,0,0.0,------1,
507,169,1,1,1,2,------1,0,2.1474836E7,------2,
