L0A26-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
442,148,0,0,0,10,------0,0,0.0,------10,
445,149,0,0,0,10,------0,0,0.0,------10,
448,150,0,0,0,10,------0,0,0.0,------10,
451,151,0,0,0,10,------0,0,0.0,------10,
454,152,0,0,0,10,------0,0,0.0,------10,
457,153,0,0,0,10,------0,0,0.0,------10,
460,154,0,0,0,10,------0,0,0.0,------10,
463,155,0,0,0,10,------0,0,0.0,------10,
466,156,0,0,0,10,------0,0,0.0,------10,
469,157,0,0,0,10,------0,0,0.0,------10,
472,158,0,0,0,10,------0,0,0.0,------10,
475,159,0,0,0,10,------0,0,0.0,------10,
478,160,0,0,0,10,------0,0,0.0,------10,
481,161,0,0,0,10,------0,0,0.0,------10,
484,162,0,0,0,10,------0,0,0.0,------10,
487,163,0,0,0,10,------0,0,0.0,------10,
490,164,0,0,0,10,------0,0,0.0,------10,
493,165,0,0,0,10,------0,0,0.0,------10,
496,166,0,0,0,10,------0,0,0.0,------10,
499,167,0,0,0,10,------0,0,0.0,------10,
502,168,0,0,0,10,------0,0,0.0,------10,
505,169,0,0,0,10,------0,0,0.0,------10,
