L0A11-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
442,148,1,1,0,16,------373,441,0.85,------16,
445,149,1,1,0,16,------373,441,0.85,------16,
448,150,1,1,0,16,------373,441,0.85,------16,
451,151,1,1,0,16,------373,441,0.85,------16,
454,152,1,1,0,16,------373,441,0.85,------16,
457,153,1,1,0,16,------373,441,0.85,------16,
460,154,1,1,0,16,------373,441,0.85,------16,
463,155,1,1,0,16,------373,441,0.85,------16,
466,156,1,1,0,16,------373,441,0.85,------16,
469,157,1,1,0,16,------373,441,0.85,------16,
472,158,1,1,0,16,------373,441,0.85,------16,
475,159,1,1,0,16,------373,441,0.85,------16,
478,160,1,1,0,16,------373,441,0.85,------16,
481,161,1,1,0,16,------373,441,0.85,------16,
484,162,1,1,0,16,------373,441,0.85,------16,
487,163,1,1,0,16,------373,441,0.85,------16,
490,164,1,1,0,16,------373,441,0.85,------16,
493,165,1,1,0,16,------373,441,0.85,------16,
496,166,1,1,0,16,------373,441,0.85,------16,
499,167,1,1,0,16,------373,441,0.85,------16,
502,168,1,1,0,16,------373,441,0.85,------16,
505,169,1,1,0,16,------373,441,0.85,------16,
508,170,1,1,0,16,------373,441,0.85,------16,
511,171,1,1,0,16,------373,441,0.85,------16,
514,172,1,1,0,16,------373,441,0.85,------16,
517,173,1,1,0,16,------373,441,0.85,------16,
520,174,1,1,0,16,------373,441,0.85,------16,
523,175,1,1,0,16,------373,441,0.85,------16,
526,176,1,1,0,16,------373,441,0.85,------16,
529,177,1,1,0,16,------373,441,0.85,------16,
