L0A33-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
442,148,1,1,28,29,------217,441,0.49,------20,
445,149,1,0,44,29,------173,441,0.39,------21,
448,150,1,0,24,29,------149,225,0.66,------22,
451,151,1,0,20,29,------129,169,0.76,------23,
454,152,1,0,20,29,------109,169,0.64,------24,
457,153,1,1,12,29,------121,225,0.54,------25,
460,154,1,1,20,29,------141,289,0.49,------26,
463,155,1,1,20,29,------161,361,0.45,------27,
466,156,1,1,44,29,------205,441,0.46,------28,
469,157,1,0,64,29,------141,441,0.32,------29,
472,158,1,0,32,29,------109,361,0.3,------14,
475,159,1,0,20,29,------89,289,0.31,------15,
478,160,1,0,16,29,------73,225,0.32,------16,
481,161,1,1,36,29,------109,289,0.38,------17,
484,162,1,1,48,29,------157,361,0.43,------18,
487,163,1,1,32,29,------189,441,0.43,------19,
490,164,1,1,28,29,------217,441,0.49,------20,
493,165,1,0,44,29,------173,441,0.39,------21,
496,166,1,0,24,29,------149,225,0.66,------22,
499,167,1,0,20,29,------129,169,0.76,------23,
502,168,1,0,20,29,------109,169,0.64,------24,
505,169,1,1,12,29,------121,225,0.54,------25,
508,170,1,1,20,29,------141,289,0.49,------26,
511,171,1,1,20,29,------161,361,0.45,------27,
514,172,1,1,44,29,------205,441,0.46,------28,
517,173,1,0,64,29,------141,441,0.32,------29,
520,174,1,0,32,29,------109,361,0.3,------14,
523,175,1,0,20,29,------89,289,0.31,------15,
526,176,1,0,16,29,------73,225,0.32,------16,
529,177,1,1,36,29,------109,289,0.38,------17,
