L1A1-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
422,141,0,1,0,4,------28,32,0.88,------4,
425,142,1,1,4,4,------32,32,1.0,------2,
428,143,0,0,20,4,------12,12,1.0,------3,
431,144,0,0,12,4,------0,0,0.0,------1,
434,145,0,1,28,4,------28,32,0.88,------4,
437,146,0,1,0,4,------28,32,0.88,------4,
440,147,0,1,0,4,------28,32,0.88,------4,
443,148,0,1,0,4,------28,32,0.88,------4,
446,149,0,1,0,4,------28,32,0.88,------4,
449,150,1,1,4,4,------32,32,1.0,------2,
452,151,0,0,20,4,------12,12,1.0,------3,
455,152,0,0,12,4,------0,0,0.0,------1,
458,153,0,1,28,4,------28,32,0.88,------4,
461,154,0,1,0,4,------28,32,0.88,------4,
464,155,0,1,0,4,------28,32,0.88,------4,
467,156,0,1,0,4,------28,32,0.88,------4,
470,157,0,1,0,4,------28,32,0.88,------4,
473,158,1,1,4,4,------32,32,1.0,------2,
476,159,0,0,20,4,------12,12,1.0,------3,
479,160,0,0,12,4,------0,0,0.0,------1,
482,161,0,1,28,4,------28,32,0.88,------4,
485,162,0,1,0,4,------28,32,0.88,------4,
488,163,0,1,0,4,------28,32,0.88,------4,
491,164,0,1,0,4,------28,32,0.88,------4,
494,165,0,1,0,4,------28,32,0.88,------4,
497,166,1,1,4,4,------32,32,1.0,------2,
500,167,0,0,20,4,------12,12,1.0,------3,
503,168,0,0,12,4,------0,0,0.0,------1,
506,169,0,1,28,4,------28,32,0.88,------4,
509,170,0,1,0,4,------28,32,0.88,------4,
512,171,0,1,0,4,------28,32,0.88,------4,
515,172,0,1,0,4,------28,32,0.88,------4,
518,173,0,1,0,4,------28,32,0.88,------4,
521,174,1,1,4,4,------32,32,1.0,------2,
524,175,0,0,20,4,------12,12,1.0,------3,
527,176,0,0,12,4,------0,0,0.0,------1,
530,177,0,1,28,4,------28,32,0.88,------4,
533,178,0,1,0,4,------28,32,0.88,------4,
536,179,0,1,0,4,------28,32,0.88,------4,
539,180,0,1,0,4,------28,32,0.88,------4,
542,181,0,1,0,4,------28,32,0.88,------4,
545,182,1,1,4,4,------32,32,1.0,------2,
548,183,0,0,20,4,------12,12,1.0,------3,
551,184,0,0,12,4,------0,0,0.0,------1,
554,185,0,1,28,4,------28,32,0.88,------4,
557,186,0,1,0,4,------28,32,0.88,------4,
560,187,0,1,0,4,------28,32,0.88,------4,
563,188,0,1,0,4,------28,32,0.88,------4,
566,189,0,1,0,4,------28,32,0.88,------4,
569,190,1,1,4,4,------32,32,1.0,------2,
572,191,0,0,20,4,------12,12,1.0,------3,
575,192,0,0,12,4,------0,0,0.0,------1,
578,193,0,1,28,4,------28,32,0.88,------4,
581,194,0,1,0,4,------28,32,0.88,------4,
584,195,0,1,0,4,------28,32,0.88,------4,
587,196,0,1,0,4,------28,32,0.88,------4,
590,197,0,1,0,4,------28,32,0.88,------4,
593,198,1,1,4,4,------32,32,1.0,------2,
596,199,0,0,20,4,------12,12,1.0,------3,
599,200,0,0,12,4,------0,0,0.0,------1,
602,201,0,1,28,4,------28,32,0.88,------4,
605,202,0,1,0,4,------28,32,0.88,------4,
608,203,0,1,0,4,------28,32,0.88,------4,
611,204,0,1,0,4,------28,32,0.88,------4,
614,205,0,1,0,4,------28,32,0.88,------4,
617,206,1,1,4,4,------32,32,1.0,------2,
620,207,0,0,20,4,------12,12,1.0,------3,
623,208,0,0,12,4,------0,0,0.0,------1,
626,209,0,1,28,4,------28,32,0.88,------4,
629,210,0,1,0,4,------28,32,0.88,------4,
632,211,0,1,0,4,------28,32,0.88,------4,
635,212,0,1,0,4,------28,32,0.88,------4,
638,213,0,1,0,4,------28,32,0.88,------4,
641,214,1,1,4,4,------32,32,1.0,------2,
644,215,0,0,20,4,------12,12,1.0,------3,
647,216,0,0,12,4,------0,0,0.0,------1,
650,217,0,1,28,4,------28,32,0.88,------4,
653,218,0,1,0,4,------28,32,0.88,------4,
656,219,0,1,0,4,------28,32,0.88,------4,
659,220,0,1,0,4,------28,32,0.88,------4,
662,221,0,1,0,4,------28,32,0.88,------4,
665,222,1,1,4,4,------32,32,1.0,------2,
668,223,0,0,20,4,------12,12,1.0,------3,
671,224,0,0,12,4,------0,0,0.0,------1,
674,225,0,1,28,4,------28,32,0.88,------4,
677,226,0,1,0,4,------28,32,0.88,------4,
680,227,0,1,0,4,------28,32,0.88,------4,
683,228,0,1,0,4,------28,32,0.88,------4,
686,229,0,1,0,4,------28,32,0.88,------4,
689,230,1,1,4,4,------32,32,1.0,------2,
692,231,0,0,20,4,------12,12,1.0,------3,
695,232,0,0,12,4,------0,0,0.0,------1,
698,233,0,1,28,4,------28,32,0.88,------4,
701,234,0,1,0,4,------28,32,0.88,------4,
704,235,0,1,0,4,------28,32,0.88,------4,
707,236,0,1,0,4,------28,32,0.88,------4,
710,237,0,1,0,4,------28,32,0.88,------4,
713,238,1,1,4,4,------32,32,1.0,------2,
716,239,0,0,20,4,------12,12,1.0,------3,
719,240,0,0,12,4,------0,0,0.0,------1,
722,241,0,1,28,4,------28,32,0.88,------4,
725,242,0,1,0,4,------28,32,0.88,------4,
728,243,0,1,0,4,------28,32,0.88,------4,
731,244,0,1,0,4,------28,32,0.88,------4,
734,245,0,1,0,4,------28,32,0.88,------4,
737,246,1,1,4,4,------32,32,1.0,------2,
740,247,0,0,20,4,------12,12,1.0,------3,
743,248,0,0,12,4,------0,0,0.0,------1,
746,249,0,1,28,4,------28,32,0.88,------4,
749,250,0,1,0,4,------28,32,0.88,------4,
752,251,0,1,0,4,------28,32,0.88,------4,
755,252,0,1,0,4,------28,32,0.88,------4,
758,253,0,1,0,4,------28,32,0.88,------4,
761,254,1,1,4,4,------32,32,1.0,------2,
764,255,0,0,20,4,------12,12,1.0,------3,
767,256,0,0,12,4,------0,0,0.0,------1,
770,257,0,1,28,4,------28,32,0.88,------4,
773,258,0,1,0,4,------28,32,0.88,------4,
776,259,0,1,0,4,------28,32,0.88,------4,
779,260,0,1,0,4,------28,32,0.88,------4,
782,261,0,1,0,4,------28,32,0.88,------4,
785,262,1,1,4,4,------32,32,1.0,------2,
788,263,0,0,20,4,------12,12,1.0,------3,
791,264,0,0,12,4,------0,0,0.0,------1,
794,265,0,1,28,4,------28,32,0.88,------4,
797,266,0,1,0,4,------28,32,0.88,------4,
800,267,0,1,0,4,------28,32,0.88,------4,
803,268,0,1,0,4,------28,32,0.88,------4,
806,269,0,1,0,4,------28,32,0.88,------4,
809,270,1,1,4,4,------32,32,1.0,------2,
812,271,0,0,20,4,------12,12,1.0,------3,
815,272,0,0,12,4,------0,0,0.0,------1,
818,273,0,1,28,4,------28,32,0.88,------4,
821,274,0,1,0,4,------28,32,0.88,------4,
824,275,0,1,0,4,------28,32,0.88,------4,
827,276,0,1,0,4,------28,32,0.88,------4,
830,277,0,1,0,4,------28,32,0.88,------4,
833,278,1,1,4,4,------32,32,1.0,------2,
836,279,0,0,20,4,------12,12,1.0,------3,
839,280,0,0,12,4,------0,0,0.0,------1,
842,281,0,1,28,4,------28,32,0.88,------4,
845,282,0,1,0,4,------28,32,0.88,------4,
848,283,0,1,0,4,------28,32,0.88,------4,
851,284,0,1,0,4,------28,32,0.88,------4,
854,285,0,1,0,4,------28,32,0.88,------4,
857,286,1,1,4,4,------32,32,1.0,------2,
860,287,0,0,20,4,------12,12,1.0,------3,
863,288,0,0,12,4,------0,0,0.0,------1,
866,289,0,1,28,4,------28,32,0.88,------4,
869,290,0,1,0,4,------28,32,0.88,------4,
872,291,0,1,0,4,------28,32,0.88,------4,
875,292,0,1,0,4,------28,32,0.88,------4,
878,293,0,1,0,4,------28,32,0.88,------4,
881,294,1,1,4,4,------32,32,1.0,------2,
884,295,0,0,20,4,------12,12,1.0,------3,
887,296,0,0,12,4,------0,0,0.0,------1,
890,297,0,1,28,4,------28,32,0.88,------4,
893,298,0,1,0,4,------28,32,0.88,------4,
896,299,0,1,0,4,------28,32,0.88,------4,
899,300,0,1,0,4,------28,32,0.88,------4,
902,301,0,1,0,4,------28,32,0.88,------4,
905,302,1,1,4,4,------32,32,1.0,------2,
908,303,0,0,20,4,------12,12,1.0,------3,
911,304,0,0,12,4,------0,0,0.0,------1,
914,305,0,1,28,4,------28,32,0.88,------4,
917,306,0,1,0,4,------28,32,0.88,------4,
920,307,0,1,0,4,------28,32,0.88,------4,
923,308,0,1,0,4,------28,32,0.88,------4,
926,309,0,1,0,4,------28,32,0.88,------4,
929,310,1,1,4,4,------32,32,1.0,------2,
932,311,0,0,20,4,------12,12,1.0,------3,
935,312,0,0,12,4,------0,0,0.0,------1,
938,313,0,1,28,4,------28,32,0.88,------4,
941,314,0,1,0,4,------28,32,0.88,------4,
944,315,0,1,0,4,------28,32,0.88,------4,
947,316,0,1,0,4,------28,32,0.88,------4,
950,317,0,1,0,4,------28,32,0.88,------4,
953,318,1,1,4,4,------32,32,1.0,------2,
956,319,0,0,20,4,------12,12,1.0,------3,
959,320,0,0,12,4,------0,0,0.0,------1,
962,321,0,1,28,4,------28,32,0.88,------4,
965,322,0,1,0,4,------28,32,0.88,------4,
968,323,0,1,0,4,------28,32,0.88,------4,
971,324,0,1,0,4,------28,32,0.88,------4,
974,325,0,1,0,4,------28,32,0.88,------4,
977,326,1,1,4,4,------32,32,1.0,------2,
980,327,0,0,20,4,------12,12,1.0,------3,
983,328,0,0,12,4,------0,0,0.0,------1,
986,329,0,1,28,4,------28,32,0.88,------4,
989,330,0,1,0,4,------28,32,0.88,------4,
992,331,0,1,0,4,------28,32,0.88,------4,
995,332,0,1,0,4,------28,32,0.88,------4,
998,333,0,1,0,4,------28,32,0.88,------4,
1001,334,1,1,4,4,------32,32,1.0,------2,
1004,335,0,0,20,4,------12,12,1.0,------3,
1007,336,0,0,12,4,------0,0,0.0,------1,
