L0A24-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
442,148,1,1,0,43,------385,441,0.87,------36,
445,149,1,1,0,43,------385,441,0.87,------36,
448,150,1,1,0,43,------385,441,0.87,------36,
451,151,1,1,0,43,------385,441,0.87,------36,
454,152,1,1,0,43,------385,441,0.87,------36,
457,153,1,0,40,43,------345,441,0.78,------37,
460,154,1,1,40,43,------385,441,0.87,------38,
463,155,1,1,8,43,------393,441,0.89,------39,
466,156,1,1,8,43,------401,441,0.91,------40,
469,157,1,1,0,43,------401,441,0.91,------40,
472,158,1,1,0,43,------401,441,0.91,------40,
475,159,1,1,0,43,------401,441,0.91,------40,
478,160,1,1,0,43,------401,441,0.91,------40,
481,161,1,0,36,43,------365,441,0.83,------41,
484,162,1,1,24,43,------389,441,0.88,------42,
487,163,1,1,12,43,------401,441,0.91,------43,
490,164,1,1,4,43,------405,441,0.92,------32,
493,165,1,1,0,43,------405,441,0.92,------32,
496,166,1,1,0,43,------405,441,0.92,------32,
499,167,1,1,0,43,------405,441,0.92,------32,
502,168,1,1,0,43,------405,441,0.92,------32,
505,169,1,0,28,43,------377,441,0.85,------33,
508,170,1,1,28,43,------405,441,0.92,------34,
511,171,1,1,0,43,------405,441,0.92,------34,
514,172,1,1,0,43,------405,441,0.92,------34,
517,173,1,1,0,43,------405,441,0.92,------34,
520,174,1,1,0,43,------405,441,0.92,------34,
523,175,1,1,0,43,------405,441,0.92,------34,
526,176,1,1,0,43,------405,441,0.92,------34,
529,177,1,0,28,43,------377,441,0.85,------35,
532,178,1,1,8,43,------385,441,0.87,------36,
535,179,1,1,0,43,------385,441,0.87,------36,
538,180,1,1,0,43,------385,441,0.87,------36,
541,181,1,1,0,43,------385,441,0.87,------36,
544,182,1,1,0,43,------385,441,0.87,------36,
547,183,1,1,0,43,------385,441,0.87,------36,
550,184,1,1,0,43,------385,441,0.87,------36,
553,185,1,0,40,43,------345,441,0.78,------37,
556,186,1,1,40,43,------385,441,0.87,------38,
559,187,1,1,8,43,------393,441,0.89,------39,
562,188,1,1,8,43,------401,441,0.91,------40,
565,189,1,1,0,43,------401,441,0.91,------40,
568,190,1,1,0,43,------401,441,0.91,------40,
571,191,1,1,0,43,------401,441,0.91,------40,
574,192,1,1,0,43,------401,441,0.91,------40,
577,193,1,0,36,43,------365,441,0.83,------41,
580,194,1,1,24,43,------389,441,0.88,------42,
583,195,1,1,12,43,------401,441,0.91,------43,
586,196,1,1,4,43,------405,441,0.92,------32,
589,197,1,1,0,43,------405,441,0.92,------32,
592,198,1,1,0,43,------405,441,0.92,------32,
595,199,1,1,0,43,------405,441,0.92,------32,
598,200,1,1,0,43,------405,441,0.92,------32,
601,201,1,0,28,43,------377,441,0.85,------33,
604,202,1,1,28,43,------405,441,0.92,------34,
607,203,1,1,0,43,------405,441,0.92,------34,
610,204,1,1,0,43,------405,441,0.92,------34,
613,205,1,1,0,43,------405,441,0.92,------34,
616,206,1,1,0,43,------405,441,0.92,------34,
619,207,1,1,0,43,------405,441,0.92,------34,
622,208,1,1,0,43,------405,441,0.92,------34,
625,209,1,0,28,43,------377,441,0.85,------35,
628,210,1,1,8,43,------385,441,0.87,------36,
631,211,1,1,0,43,------385,441,0.87,------36,
634,212,1,1,0,43,------385,441,0.87,------36,
637,213,1,1,0,43,------385,441,0.87,------36,
640,214,1,1,0,43,------385,441,0.87,------36,
643,215,1,1,0,43,------385,441,0.87,------36,
646,216,1,1,0,43,------385,441,0.87,------36,
649,217,1,0,40,43,------345,441,0.78,------37,
652,218,1,1,40,43,------385,441,0.87,------38,
655,219,1,1,8,43,------393,441,0.89,------39,
658,220,1,1,8,43,------401,441,0.91,------40,
661,221,1,1,0,43,------401,441,0.91,------40,
664,222,1,1,0,43,------401,441,0.91,------40,
667,223,1,1,0,43,------401,441,0.91,------40,
670,224,1,1,0,43,------401,441,0.91,------40,
673,225,1,0,36,43,------365,441,0.83,------41,
676,226,1,1,24,43,------389,441,0.88,------42,
679,227,1,1,12,43,------401,441,0.91,------43,
682,228,1,1,4,43,------405,441,0.92,------32,
685,229,1,1,0,43,------405,441,0.92,------32,
688,230,1,1,0,43,------405,441,0.92,------32,
691,231,1,1,0,43,------405,441,0.92,------32,
694,232,1,1,0,43,------405,441,0.92,------32,
697,233,1,0,28,43,------377,441,0.85,------33,
700,234,1,1,28,43,------405,441,0.92,------34,
703,235,1,1,0,43,------405,441,0.92,------34,
706,236,1,1,0,43,------405,441,0.92,------34,
709,237,1,1,0,43,------405,441,0.92,------34,
712,238,1,1,0,43,------405,441,0.92,------34,
715,239,1,1,0,43,------405,441,0.92,------34,
718,240,1,1,0,43,------405,441,0.92,------34,
721,241,1,0,28,43,------377,441,0.85,------35,
724,242,1,1,8,43,------385,441,0.87,------36,
727,243,1,1,0,43,------385,441,0.87,------36,
730,244,1,1,0,43,------385,441,0.87,------36,
733,245,1,1,0,43,------385,441,0.87,------36,
736,246,1,1,0,43,------385,441,0.87,------36,
739,247,1,1,0,43,------385,441,0.87,------36,
742,248,1,1,0,43,------385,441,0.87,------36,
745,249,1,0,40,43,------345,441,0.78,------37,
748,250,1,1,40,43,------385,441,0.87,------38,
751,251,1,1,8,43,------393,441,0.89,------39,
754,252,1,1,8,43,------401,441,0.91,------40,
757,253,1,1,0,43,------401,441,0.91,------40,
760,254,1,1,0,43,------401,441,0.91,------40,
763,255,1,1,0,43,------401,441,0.91,------40,
766,256,1,1,0,43,------401,441,0.91,------40,
769,257,1,0,36,43,------365,441,0.83,------41,
772,258,1,1,24,43,------389,441,0.88,------42,
775,259,1,1,12,43,------401,441,0.91,------43,
778,260,1,1,4,43,------405,441,0.92,------32,
781,261,1,1,0,43,------405,441,0.92,------32,
784,262,1,1,0,43,------405,441,0.92,------32,
787,263,1,1,0,43,------405,441,0.92,------32,
790,264,1,1,0,43,------405,441,0.92,------32,
793,265,1,0,28,43,------377,441,0.85,------33,
796,266,1,1,28,43,------405,441,0.92,------34,
799,267,1,1,0,43,------405,441,0.92,------34,
802,268,1,1,0,43,------405,441,0.92,------34,
805,269,1,1,0,43,------405,441,0.92,------34,
808,270,1,1,0,43,------405,441,0.92,------34,
811,271,1,1,0,43,------405,441,0.92,------34,
814,272,1,1,0,43,------405,441,0.92,------34,
817,273,1,0,28,43,------377,441,0.85,------35,
820,274,1,1,8,43,------385,441,0.87,------36,
823,275,1,1,0,43,------385,441,0.87,------36,
826,276,1,1,0,43,------385,441,0.87,------36,
829,277,1,1,0,43,------385,441,0.87,------36,
832,278,1,1,0,43,------385,441,0.87,------36,
835,279,1,1,0,43,------385,441,0.87,------36,
838,280,1,1,0,43,------385,441,0.87,------36,
841,281,1,0,40,43,------345,441,0.78,------37,
844,282,1,1,40,43,------385,441,0.87,------38,
847,283,1,1,8,43,------393,441,0.89,------39,
850,284,1,1,8,43,------401,441,0.91,------40,
853,285,1,1,0,43,------401,441,0.91,------40,
856,286,1,1,0,43,------401,441,0.91,------40,
859,287,1,1,0,43,------401,441,0.91,------40,
862,288,1,1,0,43,------401,441,0.91,------40,
865,289,1,0,36,43,------365,441,0.83,------41,
868,290,1,1,24,43,------389,441,0.88,------42,
871,291,1,1,12,43,------401,441,0.91,------43,
874,292,1,1,4,43,------405,441,0.92,------32,
877,293,1,1,0,43,------405,441,0.92,------32,
880,294,1,1,0,43,------405,441,0.92,------32,
883,295,1,1,0,43,------405,441,0.92,------32,
886,296,1,1,0,43,------405,441,0.92,------32,
889,297,1,0,28,43,------377,441,0.85,------33,
892,298,1,1,28,43,------405,441,0.92,------34,
895,299,1,1,0,43,------405,441,0.92,------34,
898,300,1,1,0,43,------405,441,0.92,------34,
901,301,1,1,0,43,------405,441,0.92,------34,
904,302,1,1,0,43,------405,441,0.92,------34,
907,303,1,1,0,43,------405,441,0.92,------34,
910,304,1,1,0,43,------405,441,0.92,------34,
913,305,1,0,28,43,------377,441,0.85,------35,
916,306,1,1,8,43,------385,441,0.87,------36,
919,307,1,1,0,43,------385,441,0.87,------36,
922,308,1,1,0,43,------385,441,0.87,------36,
925,309,1,1,0,43,------385,441,0.87,------36,
928,310,1,1,0,43,------385,441,0.87,------36,
931,311,1,1,0,43,------385,441,0.87,------36,
934,312,1,1,0,43,------385,441,0.87,------36,
937,313,1,0,40,43,------345,441,0.78,------37,
940,314,1,1,40,43,------385,441,0.87,------38,
943,315,1,1,8,43,------393,441,0.89,------39,
946,316,1,1,8,43,------401,441,0.91,------40,
949,317,1,1,0,43,------401,441,0.91,------40,
952,318,1,1,0,43,------401,441,0.91,------40,
955,319,1,1,0,43,------401,441,0.91,------40,
958,320,1,1,0,43,------401,441,0.91,------40,
961,321,1,0,36,43,------365,441,0.83,------41,
964,322,1,1,24,43,------389,441,0.88,------42,
967,323,1,1,12,43,------401,441,0.91,------43,
970,324,1,1,4,43,------405,441,0.92,------32,
973,325,1,1,0,43,------405,441,0.92,------32,
976,326,1,1,0,43,------405,441,0.92,------32,
979,327,1,1,0,43,------405,441,0.92,------32,
982,328,1,1,0,43,------405,441,0.92,------32,
985,329,1,0,28,43,------377,441,0.85,------33,
988,330,1,1,28,43,------405,441,0.92,------34,
991,331,1,1,0,43,------405,441,0.92,------34,
994,332,1,1,0,43,------405,441,0.92,------34,
997,333,1,1,0,43,------405,441,0.92,------34,
1000,334,1,1,0,43,------405,441,0.92,------34,
1003,335,1,1,0,43,------405,441,0.92,------34,
1006,336,1,1,0,43,------405,441,0.92,------34,
