L0A10-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
442,148,0,1,8,8,------29,81,0.36,------4,
445,149,0,1,12,8,------41,121,0.34,------5,
448,150,1,1,12,8,------53,169,0.31,------6,
451,151,1,1,36,8,------89,225,0.4,------7,
454,152,0,0,60,8,------29,169,0.17,------8,
457,153,0,0,24,8,------5,9,0.56,------1,
460,154,0,1,4,8,------9,25,0.36,------2,
463,155,0,1,12,8,------21,49,0.43,------3,
466,156,0,1,8,8,------29,81,0.36,------4,
469,157,0,1,12,8,------41,121,0.34,------5,
472,158,1,1,12,8,------53,169,0.31,------6,
475,159,1,1,36,8,------89,225,0.4,------7,
478,160,0,0,60,8,------29,169,0.17,------8,
481,161,0,0,24,8,------5,9,0.56,------1,
484,162,0,1,4,8,------9,25,0.36,------2,
487,163,0,1,12,8,------21,49,0.43,------3,
490,164,0,1,8,8,------29,81,0.36,------4,
493,165,0,1,12,8,------41,121,0.34,------5,
496,166,1,1,12,8,------53,169,0.31,------6,
499,167,1,1,36,8,------89,225,0.4,------7,
502,168,0,0,60,8,------29,169,0.17,------8,
505,169,0,0,24,8,------5,9,0.56,------1,
508,170,0,1,4,8,------9,25,0.36,------2,
511,171,0,1,12,8,------21,49,0.43,------3,
514,172,0,1,8,8,------29,81,0.36,------4,
517,173,0,1,12,8,------41,121,0.34,------5,
520,174,1,1,12,8,------53,169,0.31,------6,
523,175,1,1,36,8,------89,225,0.4,------7,
526,176,0,0,60,8,------29,169,0.17,------8,
529,177,0,0,24,8,------5,9,0.56,------1,
532,178,0,1,4,8,------9,25,0.36,------2,
535,179,0,1,12,8,------21,49,0.43,------3,
538,180,0,1,8,8,------29,81,0.36,------4,
541,181,0,1,12,8,------41,121,0.34,------5,
544,182,1,1,12,8,------53,169,0.31,------6,
547,183,1,1,36,8,------89,225,0.4,------7,
550,184,0,0,60,8,------29,169,0.17,------8,
553,185,0,0,24,8,------5,9,0.56,------1,
556,186,0,1,4,8,------9,25,0.36,------2,
559,187,0,1,12,8,------21,49,0.43,------3,
562,188,0,1,8,8,------29,81,0.36,------4,
565,189,0,1,12,8,------41,121,0.34,------5,
568,190,1,1,12,8,------53,169,0.31,------6,
571,191,1,1,36,8,------89,225,0.4,------7,
574,192,0,0,60,8,------29,169,0.17,------8,
577,193,0,0,24,8,------5,9,0.56,------1,
580,194,0,1,4,8,------9,25,0.36,------2,
583,195,0,1,12,8,------21,49,0.43,------3,
586,196,0,1,8,8,------29,81,0.36,------4,
589,197,0,1,12,8,------41,121,0.34,------5,
592,198,1,1,12,8,------53,169,0.31,------6,
595,199,1,1,36,8,------89,225,0.4,------7,
598,200,0,0,60,8,------29,169,0.17,------8,
601,201,0,0,24,8,------5,9,0.56,------1,
604,202,0,1,4,8,------9,25,0.36,------2,
607,203,0,1,12,8,------21,49,0.43,------3,
610,204,0,1,8,8,------29,81,0.36,------4,
613,205,0,1,12,8,------41,121,0.34,------5,
616,206,1,1,12,8,------53,169,0.31,------6,
619,207,1,1,36,8,------89,225,0.4,------7,
622,208,0,0,60,8,------29,169,0.17,------8,
625,209,0,0,24,8,------5,9,0.56,------1,
628,210,0,1,4,8,------9,25,0.36,------2,
631,211,0,1,12,8,------21,49,0.43,------3,
634,212,0,1,8,8,------29,81,0.36,------4,
637,213,0,1,12,8,------41,121,0.34,------5,
640,214,1,1,12,8,------53,169,0.31,------6,
643,215,1,1,36,8,------89,225,0.4,------7,
646,216,0,0,60,8,------29,169,0.17,------8,
649,217,0,0,24,8,------5,9,0.56,------1,
652,218,0,1,4,8,------9,25,0.36,------2,
655,219,0,1,12,8,------21,49,0.43,------3,
658,220,0,1,8,8,------29,81,0.36,------4,
661,221,0,1,12,8,------41,121,0.34,------5,
664,222,1,1,12,8,------53,169,0.31,------6,
667,223,1,1,36,8,------89,225,0.4,------7,
670,224,0,0,60,8,------29,169,0.17,------8,
673,225,0,0,24,8,------5,9,0.56,------1,
676,226,0,1,4,8,------9,25,0.36,------2,
679,227,0,1,12,8,------21,49,0.43,------3,
682,228,0,1,8,8,------29,81,0.36,------4,
685,229,0,1,12,8,------41,121,0.34,------5,
688,230,1,1,12,8,------53,169,0.31,------6,
691,231,1,1,36,8,------89,225,0.4,------7,
694,232,0,0,60,8,------29,169,0.17,------8,
697,233,0,0,24,8,------5,9,0.56,------1,
700,234,0,1,4,8,------9,25,0.36,------2,
703,235,0,1,12,8,------21,49,0.43,------3,
706,236,0,1,8,8,------29,81,0.36,------4,
709,237,0,1,12,8,------41,121,0.34,------5,
712,238,1,1,12,8,------53,169,0.31,------6,
715,239,1,1,36,8,------89,225,0.4,------7,
718,240,0,0,60,8,------29,169,0.17,------8,
721,241,0,0,24,8,------5,9,0.56,------1,
724,242,0,1,4,8,------9,25,0.36,------2,
727,243,0,1,12,8,------21,49,0.43,------3,
730,244,0,1,8,8,------29,81,0.36,------4,
733,245,0,1,12,8,------41,121,0.34,------5,
736,246,1,1,12,8,------53,169,0.31,------6,
739,247,1,1,36,8,------89,225,0.4,------7,
742,248,0,0,60,8,------29,169,0.17,------8,
745,249,0,0,24,8,------5,9,0.56,------1,
748,250,0,1,4,8,------9,25,0.36,------2,
751,251,0,1,12,8,------21,49,0.43,------3,
754,252,0,1,8,8,------29,81,0.36,------4,
757,253,0,1,12,8,------41,121,0.34,------5,
760,254,1,1,12,8,------53,169,0.31,------6,
763,255,1,1,36,8,------89,225,0.4,------7,
766,256,0,0,60,8,------29,169,0.17,------8,
769,257,0,0,24,8,------5,9,0.56,------1,
772,258,0,1,4,8,------9,25,0.36,------2,
775,259,0,1,12,8,------21,49,0.43,------3,
778,260,0,1,8,8,------29,81,0.36,------4,
781,261,0,1,12,8,------41,121,0.34,------5,
784,262,1,1,12,8,------53,169,0.31,------6,
787,263,1,1,36,8,------89,225,0.4,------7,
790,264,0,0,60,8,------29,169,0.17,------8,
793,265,0,0,24,8,------5,9,0.56,------1,
796,266,0,1,4,8,------9,25,0.36,------2,
799,267,0,1,12,8,------21,49,0.43,------3,
802,268,0,1,8,8,------29,81,0.36,------4,
805,269,0,1,12,8,------41,121,0.34,------5,
808,270,1,1,12,8,------53,169,0.31,------6,
811,271,1,1,36,8,------89,225,0.4,------7,
814,272,0,0,60,8,------29,169,0.17,------8,
817,273,0,0,24,8,------5,9,0.56,------1,
820,274,0,1,4,8,------9,25,0.36,------2,
823,275,0,1,12,8,------21,49,0.43,------3,
826,276,0,1,8,8,------29,81,0.36,------4,
829,277,0,1,12,8,------41,121,0.34,------5,
832,278,1,1,12,8,------53,169,0.31,------6,
835,279,1,1,36,8,------89,225,0.4,------7,
838,280,0,0,60,8,------29,169,0.17,------8,
841,281,0,0,24,8,------5,9,0.56,------1,
844,282,0,1,4,8,------9,25,0.36,------2,
847,283,0,1,12,8,------21,49,0.43,------3,
850,284,0,1,8,8,------29,81,0.36,------4,
853,285,0,1,12,8,------41,121,0.34,------5,
856,286,1,1,12,8,------53,169,0.31,------6,
859,287,1,1,36,8,------89,225,0.4,------7,
862,288,0,0,60,8,------29,169,0.17,------8,
865,289,0,0,24,8,------5,9,0.56,------1,
868,290,0,1,4,8,------9,25,0.36,------2,
871,291,0,1,12,8,------21,49,0.43,------3,
874,292,0,1,8,8,------29,81,0.36,------4,
877,293,0,1,12,8,------41,121,0.34,------5,
880,294,1,1,12,8,------53,169,0.31,------6,
883,295,1,1,36,8,------89,225,0.4,------7,
886,296,0,0,60,8,------29,169,0.17,------8,
889,297,0,0,24,8,------5,9,0.56,------1,
892,298,0,1,4,8,------9,25,0.36,------2,
895,299,0,1,12,8,------21,49,0.43,------3,
898,300,0,1,8,8,------29,81,0.36,------4,
901,301,0,1,12,8,------41,121,0.34,------5,
904,302,1,1,12,8,------53,169,0.31,------6,
907,303,1,1,36,8,------89,225,0.4,------7,
910,304,0,0,60,8,------29,169,0.17,------8,
913,305,0,0,24,8,------5,9,0.56,------1,
916,306,0,1,4,8,------9,25,0.36,------2,
919,307,0,1,12,8,------21,49,0.43,------3,
922,308,0,1,8,8,------29,81,0.36,------4,
925,309,0,1,12,8,------41,121,0.34,------5,
928,310,1,1,12,8,------53,169,0.31,------6,
931,311,1,1,36,8,------89,225,0.4,------7,
934,312,0,0,60,8,------29,169,0.17,------8,
937,313,0,0,24,8,------5,9,0.56,------1,
940,314,0,1,4,8,------9,25,0.36,------2,
943,315,0,1,12,8,------21,49,0.43,------3,
946,316,0,1,8,8,------29,81,0.36,------4,
949,317,0,1,12,8,------41,121,0.34,------5,
952,318,1,1,12,8,------53,169,0.31,------6,
955,319,1,1,36,8,------89,225,0.4,------7,
958,320,0,0,60,8,------29,169,0.17,------8,
961,321,0,0,24,8,------5,9,0.56,------1,
964,322,0,1,4,8,------9,25,0.36,------2,
967,323,0,1,12,8,------21,49,0.43,------3,
970,324,0,1,8,8,------29,81,0.36,------4,
973,325,0,1,12,8,------41,121,0.34,------5,
976,326,1,1,12,8,------53,169,0.31,------6,
979,327,1,1,36,8,------89,225,0.4,------7,
982,328,0,0,60,8,------29,169,0.17,------8,
985,329,0,0,24,8,------5,9,0.56,------1,
988,330,0,1,4,8,------9,25,0.36,------2,
991,331,0,1,12,8,------21,49,0.43,------3,
994,332,0,1,8,8,------29,81,0.36,------4,
997,333,0,1,12,8,------41,121,0.34,------5,
1000,334,1,1,12,8,------53,169,0.31,------6,
1003,335,1,1,36,8,------89,225,0.4,------7,
1006,336,0,0,60,8,------29,169,0.17,------8,
